SEARCH_HISTORY_ID,SEARCH_KEYWORD,search_date,SEARCH_TYPE,member_id
5878179,경기도 성남시,2023/09/30,location,872714
3043185,서울 영등포구,2023/10/03,location,216031
9435941,서울 성북구,2023/09/29,location,445617
6394856,인천 강화군,2023/10/01,location,738046
2252502,인천 강화군,2023/09/29,location,177663
1849378,경기도 연천군,2023/10/03,location,328525
4185916,경기도 남양주시,2023/10/01,location,755903
6540422,경기도 고양시,2023/09/30,location,900334
7682265,서울 강남구,2023/10/04,location,267162
4018372,경기도,2023/10/01,location,193492
2808105,서울 관악구,2023/09/28,location,977532
5920284,경기도 광명시,2023/10/01,location,710264
7636181,경기도 파주시,2023/10/04,location,370204
6527773,경기도 파주시,2023/10/05,location,833780
1528334,서울 강남구,2023/10/01,location,649540
7259060,서울 강남구,2023/10/01,location,399211
5890497,서울 용산구,2023/10/05,location,753037
1884395,서울 용산구,2023/10/05,location,242093
6751606,서울 종로구,2023/09/28,location,669445
8498982,인천 서구,2023/10/05,location,888006
2387989,인천 서구,2023/10/02,location,448423
4577040,서울 도봉구,2023/09/30,location,791136
3198687,서울 도봉구,2023/09/30,location,828080
3029010,서울 도봉구,2023/09/30,location,377195
1382837,경기도 광주시,2023/10/02,location,504542
7507278,서울,2023/09/29,location,631500
7919248,서울 마포구,2023/10/03,location,185139
2067840,서울 강남구,2023/10/05,location,110557
7731646,서울 강남구,2023/10/01,location,250517
7750443,서울 강남구,2023/10/04,location,595563
5412605,서울 동대문구,2023/09/28,location,552706
9411403,인천 중구,2023/10/01,location,869278
6311901,인천 중구,2023/10/02,location,150162
2087785,경기도 광주시,2023/09/30,location,719883
5192393,서울 강남구,2023/10/05,location,850993
4494378,서울 송파구,2023/10/03,location,809047
2913163,인천 중구,2023/10/04,location,885359
7159913,서울 강남구,2023/10/05,location,541909
8318355,경기도 가평군,2023/09/28,location,886309
3356345,경기도 가평군,2023/09/30,location,654318
7072527,서울 영등포구,2023/10/01,location,506922
2724620,경기도 김포시,2023/10/05,location,320876
5766005,경기도 김포시,2023/09/29,location,970886
3712663,서울 강남구,2023/09/30,location,777908
6045193,서울 마포구,2023/10/01,location,927438
8731886,서울 종로구,2023/10/05,location,822555
1151709,경기도 이천시,2023/10/04,location,364699
6406714,서울 종로구,2023/09/28,location,282964
3820036,서울 종로구,2023/09/30,location,477155
1234628,서울 강남구,2023/10/02,location,391015
2128213,서울 강남구,2023/10/03,location,973991
2504863,인천 중구,2023/10/01,location,475813
4844250,인천 중구,2023/10/04,location,118420
4343785,서울,2023/09/29,location,205080
4929089,서울,2023/10/02,location,119002
2456218,서울 강남구,2023/09/28,location,232290
5104701,서울 광진구,2023/09/30,location,605655
6783652,인천 서구,2023/10/01,location,274436
4421227,서울 종로구,2023/10/02,location,916142
5022021,서울 광진구,2023/09/29,location,747201
9215327,서울 광진구,2023/10/01,location,726692
1428780,경기도 고양시,2023/09/29,location,906955
3966808,경기도 파주시,2023/09/28,location,973361
1439808,경기도 파주시,2023/10/04,location,823478
1175791,서울 강북구,2023/09/29,location,823753
4622732,서울 강북구,2023/10/04,location,138762
7969753,인천 중구,2023/10/05,location,780628
7583859,인천 중구,2023/10/05,location,134565
8753342,서울 마포구,2023/10/02,location,757783
6468859,인천 옹진군,2023/09/28,location,455863
4620924,인천 옹진군,2023/09/29,location,916367
4299446,인천 옹진군,2023/09/28,location,953674
6605631,서울 강남구,2023/10/05,location,192785
1722540,경기도 포천시,2023/09/29,location,647354
9342872,경기도 포천시,2023/10/03,location,657119
2528170,경기도 용인시,2023/10/05,location,969902
8328908,서울 종로구,2023/10/03,location,713863
3180152,서울 강남구,2023/09/28,location,586063
1488827,서울 강북구,2023/09/29,location,738337
8117783,서울 강북구,2023/10/03,location,803536
3691409,서울 강북구,2023/10/03,location,676101
2203389,서울 강남구,2023/10/04,location,868306
3252495,서울 강남구,2023/10/02,location,127769
9245094,경기도 성남시,2023/09/28,location,945212
2518515,서울 양천구,2023/10/03,location,141855
4891266,인천 강화군,2023/10/04,location,803225
9658765,서울 종로구,2023/09/30,location,271364
9813797,서울 강남구,2023/09/28,location,402359
6837610,인천 옹진군,2023/09/28,location,438632
5293526,인천 연수구,2023/10/04,location,451008
6051574,서울,2023/10/02,location,419955
4509025,인천 연수구,2023/10/04,location,788122
8700294,인천 연수구,2023/09/30,location,429994
1704729,인천 연수구,2023/10/05,location,511063
1816087,인천 연수구,2023/10/04,location,721508
8891419,인천 연수구,2023/09/28,location,801598
6949983,서울 중구,2023/10/02,location,350518
4771630,서울 동대문구,2023/10/03,location,331830
5905830,서울 마포구,2023/09/30,location,814976
4891626,경기도 포천시,2023/10/04,location,929674
9001003,경기도 포천시,2023/10/05,location,499232
5327324,경기도 시흥시,2023/10/01,location,916604
6713930,경기도 의왕시,2023/09/29,location,660256
1447153,서울 강남구,2023/10/04,location,976672
8016924,인천 강화군,2023/10/03,location,831166
6687994,경기도 포천시,2023/10/03,location,469065
1092706,인천 강화군,2023/10/01,location,627411
2581095,인천 강화군,2023/10/02,location,103943
3317284,서울 서초구,2023/10/02,location,346637
6013259,서울 서초구,2023/09/28,location,109055
4639358,경기도 고양시,2023/10/05,location,604913
7594041,경기도 고양시,2023/10/01,location,900407
4799610,서울 종로구,2023/09/29,location,715122
3320424,인천 강화군,2023/10/05,location,486001
6128774,인천 강화군,2023/10/02,location,198048
3516426,서울 성북구,2023/09/29,location,321410
7512449,경기도 안성시,2023/10/03,location,634249
7733749,경기도 안성시,2023/10/04,location,330228
6760082,서울 종로구,2023/10/02,location,887945
1917191,서울 종로구,2023/10/04,location,851254
6188880,서울 종로구,2023/09/30,location,288036
8221208,경기도 가평군,2023/10/02,location,356519
5820523,경기도 부천시,2023/10/04,location,498920
8323340,경기도 포천시,2023/09/29,location,139941
1512205,경기도 의정부시,2023/10/02,location,747321
5901057,경기도 의정부시,2023/10/04,location,603057
5112197,서울 은평구,2023/10/05,location,119170
5782522,경기도 김포시,2023/10/02,location,772962
8268767,인천 중구,2023/10/01,location,893712
3891508,서울 강남구,2023/09/28,location,826394
1494932,서울 중구,2023/10/04,location,181598
5113722,서울 종로구,2023/10/05,location,403545
3320583,경기도 안성시,2023/10/04,location,531207
3474516,서울 양천구,2023/10/01,location,574517
5103451,서울 양천구,2023/09/28,location,563708
4030898,서울 강남구,2023/10/03,location,921882
4512322,서울 강남구,2023/10/01,location,976389
8846979,인천 강화군,2023/09/28,location,601288
8630975,서울 용산구,2023/09/30,location,218592
8830742,서울 용산구,2023/09/28,location,809629
7293341,경기도 의정부시,2023/09/29,location,419948
5611445,서울 용산구,2023/10/05,location,587861
9522561,서울 용산구,2023/09/28,location,191382
5551996,서울 용산구,2023/09/28,location,414779
7961734,서울 용산구,2023/10/02,location,520807
3653873,서울 마포구,2023/10/01,location,950141
9573838,서울 마포구,2023/10/04,location,336793
4424990,서울 종로구,2023/10/03,location,772201
8040498,인천 중구,2023/10/03,location,690576
4755156,서울 서초구,2023/09/29,location,303101
1100425,서울 서초구,2023/10/05,location,665930
1660752,경기도 용인시,2023/09/30,location,193776
2064470,경기도 용인시,2023/10/01,location,272424
4202319,경기도 용인시,2023/09/28,location,870321
9741954,서울 용산구,2023/10/03,location,229419
7239997,경기도 시흥시,2023/09/29,location,934908
4646093,경기도 포천시,2023/10/01,location,254276
8961896,서울 종로구,2023/09/30,location,498075
9409291,서울 종로구,2023/09/29,location,308619
7895628,인천 중구,2023/10/05,location,698890
9683869,경기도 양평군,2023/09/30,location,984055
5568046,경기도 화성시,2023/10/04,location,828990
3459942,서울 성동구,2023/09/28,location,822893
1220032,서울 종로구,2023/10/05,location,736897
3152874,경기도 성남시,2023/10/03,location,688215
9830262,서울 종로구,2023/10/05,location,114118
2346489,서울 중구,2023/09/28,location,692034
4884541,서울 강남구,2023/10/03,location,374797
2372924,인천 중구,2023/09/30,location,672725
8409070,인천 강화군,2023/10/05,location,618300
3407582,인천 강화군,2023/10/02,location,326761
3416293,인천 강화군,2023/10/04,location,508473
8730238,서울 송파구,2023/09/28,location,105359
1039406,인천 옹진군,2023/09/28,location,732448
8897038,인천 옹진군,2023/10/05,location,413333
3177551,서울 종로구,2023/10/05,location,229124
7789468,서울 동대문구,2023/10/04,location,517371
9939349,서울 서대문구,2023/10/02,location,280430
9615178,서울 강남구,2023/10/02,location,566174
8352138,경기도 동두천시,2023/10/02,location,523151
8192144,경기도 시흥시,2023/09/28,location,762061
1471050,인천 서구,2023/10/03,location,298883
9069759,인천 연수구,2023/09/28,location,707077
4112060,경기도 용인시,2023/10/02,location,538122
1352308,인천 서구,2023/10/01,location,859905
6729539,인천 중구,2023/10/05,location,392556
7577232,서울 송파구,2023/10/05,location,791022
4277757,서울 강남구,2023/10/04,location,298550
3151522,경기도 시흥시,2023/10/01,location,681718
6065718,경기도 시흥시,2023/10/04,location,636692
3477735,인천 옹진군,2023/09/28,location,265181
8096480,서울 광진구,2023/10/02,location,252343
2720107,인천 옹진군,2023/09/30,location,917239
6622914,경기도 용인시,2023/09/29,location,402244
7397953,경기도 용인시,2023/09/28,location,321096
4690268,서울 광진구,2023/10/04,location,737980
7459518,경기도 안양시,2023/10/04,location,338941
6148864,경기도 안양시,2023/10/04,location,432193
1596560,경기도 포천시,2023/09/30,location,515492
6986414,경기도 포천시,2023/10/03,location,697353
2550397,서울,2023/09/29,location,570331
9204357,인천 연수구,2023/10/05,location,871871
2928170,서울 중랑구,2023/10/04,location,957846
3699670,서울 중랑구,2023/10/01,location,437503
5670495,서울 강남구,2023/09/28,location,728332
6477581,서울 강남구,2023/09/28,location,793377
8095933,서울 강남구,2023/10/04,location,377758
5553391,서울 종로구,2023/09/28,location,303491
9647170,서울 마포구,2023/10/01,location,770952
1329507,서울 강남구,2023/09/30,location,614128
4887618,서울 강남구,2023/10/05,location,629452
1776117,서울 강남구,2023/09/28,location,375504
6913957,서울 영등포구,2023/10/01,location,913738
7413462,서울 종로구,2023/09/29,location,700159
5352124,서울 종로구,2023/09/29,location,113858
3084698,경기도 광주시,2023/10/05,location,939807
9023784,서울 성동구,2023/09/28,location,576870
9979810,서울 서초구,2023/10/02,location,134628
3119333,서울 서초구,2023/09/28,location,730450
5637874,서울 강북구,2023/10/05,location,520604
6452222,경기도 화성시,2023/09/28,location,490786
1116789,서울 강남구,2023/09/28,location,148651
8666362,경기도 화성시,2023/10/04,location,654867
1526464,경기도 성남시,2023/09/28,location,691410
2504350,경기도 성남시,2023/09/28,location,802492
6745001,경기도 용인시,2023/10/02,location,835905
3486639,인천 옹진군,2023/10/02,location,810450
2956648,경기도 양평군,2023/09/30,location,503277
8947731,경기도 양평군,2023/10/04,location,225329
6838755,서울 중구,2023/10/02,location,896880
8902531,서울 중구,2023/09/30,location,666645
8964808,경기도 시흥시,2023/10/05,location,604441
2372215,인천 부평구,2023/09/30,location,823311
2129262,인천 부평구,2023/09/28,location,588697
7471814,경기도 가평군,2023/10/04,location,714951
5369240,인천 강화군,2023/10/01,location,708808
9199500,인천 강화군,2023/10/01,location,373175
9711447,서울 강남구,2023/10/04,location,588930
2904660,인천 중구,2023/09/28,location,863180
3731712,서울 서초구,2023/10/01,location,210595
4116752,인천 연수구,2023/10/05,location,362655
1907735,서울 용산구,2023/10/03,location,363386
7438604,서울 용산구,2023/10/04,location,965789
7948882,서울 구로구,2023/09/28,location,643234
7818830,서울 강동구,2023/10/04,location,114222
4299357,서울 강동구,2023/10/05,location,789682
6859213,서울 강동구,2023/10/01,location,278792
6935470,서울 영등포구,2023/10/03,location,373760
7336303,경기도 고양시,2023/09/29,location,356804
8089163,서울 성동구,2023/09/28,location,473876
5988379,인천 동구,2023/10/04,location,692565
9015254,경기도 여주시,2023/09/30,location,675990
8277793,경기도 고양시,2023/10/03,location,424722
8543887,서울 영등포구,2023/10/02,location,919036
8036046,경기도 가평군,2023/09/29,location,806223
2569881,경기도 가평군,2023/10/01,location,127865
9796501,서울 종로구,2023/09/29,location,974267
